Unnamed: 0,TXN_ID,TX_DATETIME,CARD_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TXN_TYPE_ID,M_ID
4123,202208160902122481618495931035032,2022-08-16 09:02:12,2481618495931035,32,7.17,6598932,76,2,7
4124,202208161630552481618495931035087,2022-08-16 16:30:55,2481618495931035,87,6.8,6625855,76,2,4
4125,202208161731412481618495931035072,2022-08-16 17:31:41,2481618495931035,72,2.76,6629501,76,2,12
4126,202208160816202481618495931035041,2022-08-16 08:16:20,2481618495931035,41,5.3,6596180,76,2,8
4127,202208161526512481618495931035093,2022-08-16 15:26:51,2481618495931035,93,7.9,6622011,76,1,13
4128,202208161332042481618495931035005,2022-08-16 13:32:04,2481618495931035,5,3.99,6615124,76,2,1
4129,202208170454112481618495931035031,2022-08-17 04:54:11,2481618495931035,31,7.95,6670451,77,2,6
4130,202208171601532481618495931035046,2022-08-17 16:01:53,2481618495931035,46,11.75,6710513,77,2,12
4131,202208171459082481618495931035020,2022-08-17 14:59:08,2481618495931035,20,4.36,6706748,77,2,13
4132,202208181418532481618495931035038,2022-08-18 14:18:53,2481618495931035,38,4.01,6790733,78,2,2
4133,202208180752062481618495931035092,2022-08-18 07:52:06,2481618495931035,92,10.5,6767526,78,2,13
4134,202208181603082481618495931035034,2022-08-18 16:03:08,2481618495931035,34,10.83,6796988,78,2,1
4135,202208180901082481618495931035099,2022-08-18 09:01:08,2481618495931035,99,8.46,6771668,78,2,2
4136,202208182305142481618495931035060,2022-08-18 23:05:14,2481618495931035,60,6.08,6822314,78,2,6
4137,202208191343312481618495931035098,2022-08-19 13:43:31,2481618495931035,98,5.89,6875011,79,2,7
4138,202208190649162481618495931035064,2022-08-19 06:49:16,2481618495931035,64,12.25,6850156,79,2,7
4139,202208191800172481618495931035058,2022-08-19 18:00:17,2481618495931035,58,0.82,6890417,79,2,6
4140,202208191216282481618495931035069,2022-08-19 12:16:28,2481618495931035,69,8.84,6869788,79,2,6
4141,202208201314522481618495931035013,2022-08-20 13:14:52,2481618495931035,13,2.41,6959692,80,2,13
4142,202208201640062481618495931035063,2022-08-20 16:40:06,2481618495931035,63,8.7,6972006,80,2,12
4143,202208221357062481618495931035072,2022-08-22 13:57:06,2481618495931035,72,7.35,7135026,82,2,11
4144,202208221300242481618495931035009,2022-08-22 13:00:24,2481618495931035,9,4.72,7131624,82,2,10
4145,202208221203132481618495931035060,2022-08-22 12:03:13,2481618495931035,60,4.82,7128193,82,2,8
4146,202208230350512481618495931035072,2022-08-23 03:50:51,2481618495931035,72,5.67,7185051,83,2,5
4147,202208231220572481618495931035093,2022-08-23 12:20:57,2481618495931035,93,8.61,7215657,83,2,2
4148,202208230937482481618495931035041,2022-08-23 09:37:48,2481618495931035,41,9.48,7205868,83,2,6
4149,202208230945462481618495931035061,2022-08-23 09:45:46,2481618495931035,61,5.67,7206346,83,2,9
4150,202208230836532481618495931035038,2022-08-23 08:36:53,2481618495931035,38,2.95,7202213,83,1,2
4151,202208230848352481618495931035034,2022-08-23 08:48:35,2481618495931035,34,6.08,7202915,83,2,1
4152,202208231215492481618495931035087,2022-08-23 12:15:49,2481618495931035,87,12.62,7215349,83,2,12
4153,202208240648092481618495931035074,2022-08-24 06:48:09,2481618495931035,74,9.09,7282089,84,2,10
4154,202208241642542481618495931035061,2022-08-24 16:42:54,2481618495931035,61,5.49,7317774,84,2,13
4155,202208240725582481618495931035094,2022-08-24 07:25:58,2481618495931035,94,9.85,7284358,84,2,10
4156,202208251228572481618495931035064,2022-08-25 12:28:57,2481618495931035,64,10.45,7388937,85,2,1
4157,202208251239382481618495931035026,2022-08-25 12:39:38,2481618495931035,26,4.51,7389578,85,2,6
4158,202208250743112481618495931035010,2022-08-25 07:43:11,2481618495931035,10,5.38,7371791,85,2,1
4159,202208260700402481618495931035074,2022-08-26 07:00:40,2481618495931035,74,5.51,7455640,86,2,1
4160,202208260424382481618495931035099,2022-08-26 04:24:38,2481618495931035,99,2.97,7446278,86,2,3
4161,202208261452242481618495931035041,2022-08-26 14:52:24,2481618495931035,41,4.98,7483944,86,2,8
4162,202208260951362481618495931035026,2022-08-26 09:51:36,2481618495931035,26,9.2,7465896,86,3,7
4163,202208260931562481618495931035044,2022-08-26 09:31:56,2481618495931035,44,4.81,7464716,86,2,11
4164,202208261807072481618495931035010,2022-08-26 18:07:07,2481618495931035,10,4.9,7495627,86,1,6
4165,202208270251122481618495931035041,2022-08-27 02:51:12,2481618495931035,41,12.33,7527072,87,1,13
4166,202208271231482481618495931035081,2022-08-27 12:31:48,2481618495931035,81,9.39,7561908,87,2,13
4167,202208270510482481618495931035048,2022-08-27 05:10:48,2481618495931035,48,9.47,7535448,87,2,12
4168,202208280057082481618495931035013,2022-08-28 00:57:08,2481618495931035,13,10.54,7606628,88,2,1
4169,202208280502482481618495931035010,2022-08-28 05:02:48,2481618495931035,10,8.85,7621368,88,2,6
4170,202208282114582481618495931035080,2022-08-28 21:14:58,2481618495931035,80,2.2,7679698,88,1,1
4171,202208280158032481618495931035010,2022-08-28 01:58:03,2481618495931035,10,3.18,7610283,88,2,4
4172,202208280041002481618495931035079,2022-08-28 00:41:00,2481618495931035,79,10.31,7605660,88,2,6
4173,202208281013232481618495931035099,2022-08-28 10:13:23,2481618495931035,99,3.54,7640003,88,2,12
4174,202208280202412481618495931035098,2022-08-28 02:02:41,2481618495931035,98,9.53,7610561,88,2,4
4175,202208280902202481618495931035094,2022-08-28 09:02:20,2481618495931035,94,6.9,7635740,88,2,6
4176,202208281303592481618495931035052,2022-08-28 13:03:59,2481618495931035,52,12.83,7650239,88,2,10
4177,202208290839062481618495931035060,2022-08-29 08:39:06,2481618495931035,60,11.83,7720746,89,2,12
4178,202208292101442481618495931035074,2022-08-29 21:01:44,2481618495931035,74,10.35,7765304,89,2,3
4179,202208291759552481618495931035002,2022-08-29 17:59:55,2481618495931035,2,1.16,7754395,89,2,3
4180,202208291309312481618495931035082,2022-08-29 13:09:31,2481618495931035,82,7.89,7736971,89,2,13
4181,202208290954522481618495931035080,2022-08-29 09:54:52,2481618495931035,80,2.58,7725292,89,2,13
4182,202208300912532481618495931035089,2022-08-30 09:12:53,2481618495931035,89,12.23,7809173,90,2,1
4183,202208301538302481618495931035052,2022-08-30 15:38:30,2481618495931035,52,3.05,7832310,90,2,4
4184,202208300047072481618495931035057,2022-08-30 00:47:07,2481618495931035,57,7.68,7778827,90,2,1
4185,202208300745432481618495931035061,2022-08-30 07:45:43,2481618495931035,61,4.58,7803943,90,2,11
4186,202208301429102481618495931035060,2022-08-30 14:29:10,2481618495931035,60,8.91,7828150,90,2,1
4187,202208301006592481618495931035046,2022-08-30 10:06:59,2481618495931035,46,10.71,7812419,90,2,3
4188,202208310248242481618495931035047,2022-08-31 02:48:24,2481618495931035,47,9.64,7872504,91,2,7
4189,202209010643382481618495931035010,2022-09-01 06:43:38,2481618495931035,10,4.73,7973018,92,1,2
4190,202209010754472481618495931035028,2022-09-01 07:54:47,2481618495931035,28,5.94,7977287,92,2,2
4191,202209010612322481618495931035002,2022-09-01 06:12:32,2481618495931035,2,0.79,7971152,92,2,6
4192,202209010645472481618495931035009,2022-09-01 06:45:47,2481618495931035,9,6.97,7973147,92,2,5
4193,202209011646332481618495931035081,2022-09-01 16:46:33,2481618495931035,81,13.72,8009193,92,2,8
4194,202209021542302481618495931035049,2022-09-02 15:42:30,2481618495931035,49,9.12,8091750,93,2,8
4195,202209031127182481618495931035005,2022-09-03 11:27:18,2481618495931035,5,8.78,8162838,94,2,11
4196,202209031305192481618495931035031,2022-09-03 13:05:19,2481618495931035,31,6.87,8168719,94,2,11
4197,202209031703392481618495931035033,2022-09-03 17:03:39,2481618495931035,33,7.56,8183019,94,2,11
4198,202209031523572481618495931035089,2022-09-03 15:23:57,2481618495931035,89,7.89,8177037,94,1,9
4199,202209031159362481618495931035070,2022-09-03 11:59:36,2481618495931035,70,4.01,8164776,94,2,6
4200,202209040604542481618495931035099,2022-09-04 06:04:54,2481618495931035,99,9.47,8229894,95,2,12
4201,202209040407432481618495931035047,2022-09-04 04:07:43,2481618495931035,47,9.06,8222863,95,2,9
4202,202209042158592481618495931035092,2022-09-04 21:58:59,2481618495931035,92,8.41,8287139,95,2,2
4203,202209040550002481618495931035049,2022-09-04 05:50:00,2481618495931035,49,9.19,8229000,95,2,2
4204,202209040751542481618495931035054,2022-09-04 07:51:54,2481618495931035,54,5.24,8236314,95,2,6
4205,202209040334392481618495931035098,2022-09-04 03:34:39,2481618495931035,98,6.13,8220879,95,2,5
4206,202209041329332481618495931035031,2022-09-04 13:29:33,2481618495931035,31,10.35,8256573,95,2,9
4207,202209050556342481618495931035047,2022-09-05 05:56:34,2481618495931035,47,6.29,8315794,96,2,7
4208,202209052324052481618495931035046,2022-09-05 23:24:05,2481618495931035,46,6.04,8378645,96,2,10
4209,202209052216502481618495931035041,2022-09-05 22:16:50,2481618495931035,41,9.1,8374610,96,2,7
4210,202209050958202481618495931035058,2022-09-05 09:58:20,2481618495931035,58,7.06,8330300,96,2,5
4211,202209051125412481618495931035028,2022-09-05 11:25:41,2481618495931035,28,4.02,8335541,96,2,9
4212,202209050946582481618495931035079,2022-09-05 09:46:58,2481618495931035,79,9.2,8329618,96,2,4
4213,202209062010202481618495931035080,2022-09-06 20:10:20,2481618495931035,80,7.35,8453420,97,2,9
4214,202209060859172481618495931035012,2022-09-06 08:59:17,2481618495931035,12,7.72,8413157,97,2,13
4215,202209061350522481618495931035005,2022-09-06 13:50:52,2481618495931035,5,8.87,8430652,97,2,7
4216,202209061132512481618495931035057,2022-09-06 11:32:51,2481618495931035,57,6.58,8422371,97,2,6
4217,202209071152072481618495931035024,2022-09-07 11:52:07,2481618495931035,24,11.17,8509927,98,2,3
4218,202209071655062481618495931035058,2022-09-07 16:55:06,2481618495931035,58,3.51,8528106,98,2,7
4219,202209070229272481618495931035045,2022-09-07 02:29:27,2481618495931035,45,10.7,8476167,98,2,11
4220,202209071027302481618495931035089,2022-09-07 10:27:30,2481618495931035,89,2.11,8504850,98,2,7
4221,202209082201372481618495931035072,2022-09-08 22:01:37,2481618495931035,72,8.05,8632897,99,2,8
4222,202209080713292481618495931035027,2022-09-08 07:13:29,2481618495931035,27,8.38,8579609,99,1,5
4223,202209081041192481618495931035095,2022-09-08 10:41:19,2481618495931035,95,7.69,8592079,99,1,5
4224,202209081845002481618495931035052,2022-09-08 18:45:00,2481618495931035,52,14.87,8621100,99,2,11
4225,202209081339232481618495931035079,2022-09-08 13:39:23,2481618495931035,79,5.17,8602763,99,1,11
4226,202209081506222481618495931035079,2022-09-08 15:06:22,2481618495931035,79,7.95,8607982,99,2,11
4227,202206011800354379176936763203014,2022-06-01 18:00:35,4379176936763203,14,30.69,64835,0,2,1
4228,202206021706164379176936763203030,2022-06-02 17:06:16,4379176936763203,30,15.62,147976,1,2,2
4229,202206031917404379176936763203003,2022-06-03 19:17:40,4379176936763203,3,39.32,242260,2,2,9
4230,202206030747014379176936763203069,2022-06-03 07:47:01,4379176936763203,69,45.29,200821,2,2,2
4231,202206050648584379176936763203022,2022-06-05 06:48:58,4379176936763203,22,61.99,370138,4,2,8
4232,202206050515104379176936763203013,2022-06-05 05:15:10,4379176936763203,13,68.52,364510,4,2,9
4233,202206052118324379176936763203051,2022-06-05 21:18:32,4379176936763203,51,47.01,422312,4,2,11
4234,202206051253454379176936763203009,2022-06-05 12:53:45,4379176936763203,9,32.44,392025,4,2,4
4235,202206070704294379176936763203029,2022-06-07 07:04:29,4379176936763203,29,32.48,543869,6,2,10
4236,202206091133434379176936763203034,2022-06-09 11:33:43,4379176936763203,34,15.95,732823,8,2,3
4237,202206091518184379176936763203006,2022-06-09 15:18:18,4379176936763203,6,23.72,746298,8,2,8
4238,202206101248534379176936763203043,2022-06-10 12:48:53,4379176936763203,43,12.93,823733,9,4,2
4239,202206101513114379176936763203098,2022-06-10 15:13:11,4379176936763203,98,30.28,832391,9,2,13
4240,202206101034434379176936763203022,2022-06-10 10:34:43,4379176936763203,22,24.94,815683,9,2,7
4241,202206101558354379176936763203085,2022-06-10 15:58:35,4379176936763203,85,20.05,835115,9,2,3
4242,202206111424054379176936763203067,2022-06-11 14:24:05,4379176936763203,67,32.49,915845,10,2,11
4243,202206110646174379176936763203006,2022-06-11 06:46:17,4379176936763203,6,43.31,888377,10,2,2
4244,202206121246014379176936763203093,2022-06-12 12:46:01,4379176936763203,93,50.09,996361,11,2,9
4245,202206131358194379176936763203003,2022-06-13 13:58:19,4379176936763203,3,51.43,1087099,12,1,10
4246,202206141613274379176936763203096,2022-06-14 16:13:27,4379176936763203,96,35.06,1181607,13,2,3
4247,202206151500454379176936763203033,2022-06-15 15:00:45,4379176936763203,33,44.19,1263645,14,2,13
4248,202206171354114379176936763203037,2022-06-17 13:54:11,4379176936763203,37,30.09,1432451,16,2,6
4249,202206171824194379176936763203065,2022-06-17 18:24:19,4379176936763203,65,41.08,1448659,16,2,2
4250,202206170854514379176936763203023,2022-06-17 08:54:51,4379176936763203,23,59.33,1414491,16,4,7
4251,202206181347024379176936763203022,2022-06-18 13:47:02,4379176936763203,22,44.3,1518422,17,2,4
4252,202206191526504379176936763203013,2022-06-19 15:26:50,4379176936763203,13,44.34,1610810,18,2,6
4253,202206190021264379176936763203096,2022-06-19 00:21:26,4379176936763203,96,22.77,1556486,18,2,11
4254,202206202030044379176936763203081,2022-06-20 20:30:04,4379176936763203,81,40.29,1715404,19,2,5
4255,202206200924184379176936763203093,2022-06-20 09:24:18,4379176936763203,93,73.22,1675458,19,2,9
4256,202206200622054379176936763203006,2022-06-20 06:22:05,4379176936763203,6,34.88,1664525,19,2,9
4257,202206201816054379176936763203043,2022-06-20 18:16:05,4379176936763203,43,43.71,1707365,19,2,13
4258,202206211759504379176936763203046,2022-06-21 17:59:50,4379176936763203,46,35.54,1792790,20,2,13
4259,202206231859284379176936763203033,2022-06-23 18:59:28,4379176936763203,33,20.54,1969168,22,2,7
4260,202206231141304379176936763203022,2022-06-23 11:41:30,4379176936763203,22,67.63,1942890,22,2,4
4261,202206251407594379176936763203063,2022-06-25 14:07:59,4379176936763203,63,20.65,2124479,24,2,7
4262,202206250851204379176936763203037,2022-06-25 08:51:20,4379176936763203,37,37.09,2105480,24,2,5
4263,202206251200594379176936763203080,2022-06-25 12:00:59,4379176936763203,80,13.1,2116859,24,2,12
4264,202206251236584379176936763203017,2022-06-25 12:36:58,4379176936763203,17,36.05,2119018,24,2,12
4265,202206260848014379176936763203034,2022-06-26 08:48:01,4379176936763203,34,31.76,2191681,25,2,12
4266,202206260939214379176936763203034,2022-06-26 09:39:21,4379176936763203,34,38.04,2194761,25,2,3
4267,202206261016424379176936763203022,2022-06-26 10:16:42,4379176936763203,22,21.49,2197002,25,2,7
4268,202206270456424379176936763203067,2022-06-27 04:56:42,4379176936763203,67,62.54,2264202,26,2,13
4269,202206270557484379176936763203006,2022-06-27 05:57:48,4379176936763203,6,41.13,2267868,26,3,4
4270,202206271010134379176936763203046,2022-06-27 10:10:13,4379176936763203,46,32.52,2283013,26,2,9
4271,202206271858424379176936763203083,2022-06-27 18:58:42,4379176936763203,83,47.0,2314722,26,2,1
4272,202206292104014379176936763203004,2022-06-29 21:04:01,4379176936763203,4,12.0,2495041,28,2,3
4273,202206291050544379176936763203065,2022-06-29 10:50:54,4379176936763203,65,58.63,2458254,28,1,1
4274,202206290842434379176936763203033,2022-06-29 08:42:43,4379176936763203,33,67.55,2450563,28,2,1
4275,202206291214334379176936763203080,2022-06-29 12:14:33,4379176936763203,80,45.26,2463273,28,2,2
4276,202206291356474379176936763203035,2022-06-29 13:56:47,4379176936763203,35,18.73,2469407,28,2,6
4277,202207011312444379176936763203081,2022-07-01 13:12:44,4379176936763203,81,41.97,2639564,30,2,11
4278,202207010743124379176936763203065,2022-07-01 07:43:12,4379176936763203,65,36.72,2619792,30,2,12
4279,202207010732164379176936763203063,2022-07-01 07:32:16,4379176936763203,63,56.35,2619136,30,2,6
4280,202207021520454379176936763203022,2022-07-02 15:20:45,4379176936763203,22,32.13,2733645,31,2,2
4281,202207022330054379176936763203037,2022-07-02 23:30:05,4379176936763203,37,71.72,2763005,31,2,1
4282,202207021517364379176936763203093,2022-07-02 15:17:36,4379176936763203,93,10.68,2733456,31,2,1
4283,202207021505224379176936763203052,2022-07-02 15:05:22,4379176936763203,52,6.89,2732722,31,2,5
4284,202207031347584379176936763203063,2022-07-03 13:47:58,4379176936763203,63,36.97,2814478,32,2,5
4285,202207031413074379176936763203096,2022-07-03 14:13:07,4379176936763203,96,27.63,2815987,32,2,10
4286,202207031629394379176936763203003,2022-07-03 16:29:39,4379176936763203,3,23.93,2824179,32,2,9
4287,202207030505534379176936763203037,2022-07-03 05:05:53,4379176936763203,37,76.36,2783153,32,2,1
4288,202207040723044379176936763203093,2022-07-04 07:23:04,4379176936763203,93,30.03,2877784,33,2,3
4289,202207040334004379176936763203098,2022-07-04 03:34:00,4379176936763203,98,29.01,2864040,33,2,12
4290,202207041557394379176936763203085,2022-07-04 15:57:39,4379176936763203,85,37.59,2908659,33,2,8
4291,202207081318384379176936763203083,2022-07-08 13:18:38,4379176936763203,83,23.37,3244718,37,2,1
4292,202207091342504379176936763203081,2022-07-09 13:42:50,4379176936763203,81,35.97,3332570,38,2,9
4293,202207090605004379176936763203067,2022-07-09 06:05:00,4379176936763203,67,30.15,3305100,38,2,4
4294,202207091206054379176936763203081,2022-07-09 12:06:05,4379176936763203,81,19.78,3326765,38,2,13
4295,202207100742274379176936763203067,2022-07-10 07:42:27,4379176936763203,67,38.05,3397347,39,2,1
4296,202207112012254379176936763203009,2022-07-11 20:12:25,4379176936763203,9,44.45,3528745,40,2,8
4297,202207120221314379176936763203009,2022-07-12 02:21:31,4379176936763203,9,53.75,3550891,41,2,4
4298,202207121347394379176936763203069,2022-07-12 13:47:39,4379176936763203,69,41.47,3592059,41,2,1
4299,202207120634134379176936763203051,2022-07-12 06:34:13,4379176936763203,51,24.16,3566053,41,2,10
4300,202207131241274379176936763203012,2022-07-13 12:41:27,4379176936763203,12,20.1,3674487,42,2,8
4301,202207140912284379176936763203067,2022-07-14 09:12:28,4379176936763203,67,31.7,3748348,43,2,6
4302,202207150515344379176936763203063,2022-07-15 05:15:34,4379176936763203,63,63.52,3820534,44,2,3
4303,202207150435584379176936763203006,2022-07-15 04:35:58,4379176936763203,6,37.53,3818158,44,2,12
4304,202207161203444379176936763203023,2022-07-16 12:03:44,4379176936763203,23,39.66,3931424,45,2,9
4305,202207161547074379176936763203080,2022-07-16 15:47:07,4379176936763203,80,71.18,3944827,45,2,5
4306,202207171501544379176936763203030,2022-07-17 15:01:54,4379176936763203,30,25.27,4028514,46,2,7
4307,202207180327504379176936763203063,2022-07-18 03:27:50,4379176936763203,63,23.04,4073270,47,1,8
4308,202207180710174379176936763203001,2022-07-18 07:10:17,4379176936763203,1,17.24,4086617,47,1,8
4309,202207190848024379176936763203012,2022-07-19 08:48:02,4379176936763203,12,46.86,4178882,48,2,8
4310,202207191309324379176936763203070,2022-07-19 13:09:32,4379176936763203,70,22.29,4194572,48,2,1
4311,202207211441424379176936763203023,2022-07-21 14:41:42,4379176936763203,23,40.48,4372902,50,2,4
4312,202207220803304379176936763203021,2022-07-22 08:03:30,4379176936763203,21,34.13,4435410,51,2,6
4313,202207230625004379176936763203003,2022-07-23 06:25:00,4379176936763203,3,32.63,4515900,52,2,1
4314,202207232007114379176936763203083,2022-07-23 20:07:11,4379176936763203,83,42.96,4565231,52,2,10
4315,202207231142174379176936763203054,2022-07-23 11:42:17,4379176936763203,54,40.12,4534937,52,2,4
4316,202207230546434379176936763203051,2022-07-23 05:46:43,4379176936763203,51,43.29,4513603,52,2,3
4317,202207241343514379176936763203022,2022-07-24 13:43:51,4379176936763203,22,7.24,4628631,53,2,5
4318,202207242109184379176936763203046,2022-07-24 21:09:18,4379176936763203,46,32.52,4655358,53,2,10
4319,202207251708184379176936763203051,2022-07-25 17:08:18,4379176936763203,51,31.53,4727298,54,2,13
4320,202207261225214379176936763203023,2022-07-26 12:25:21,4379176936763203,23,39.71,4796721,55,2,7
4321,202207281251594379176936763203069,2022-07-28 12:51:59,4379176936763203,69,42.84,4971119,57,2,2
4322,202207280858144379176936763203004,2022-07-28 08:58:14,4379176936763203,4,4.84,4957094,57,2,4
4323,202207290935274379176936763203008,2022-07-29 09:35:27,4379176936763203,8,30.07,5045727,58,1,8
4324,202207301229124379176936763203083,2022-07-30 12:29:12,4379176936763203,83,42.31,5142552,59,2,13
4325,202207301632574379176936763203014,2022-07-30 16:32:57,4379176936763203,14,52.39,5157177,59,2,9
4326,202207301248014379176936763203023,2022-07-30 12:48:01,4379176936763203,23,30.78,5143681,59,2,1
4327,202207310840164379176936763203012,2022-07-31 08:40:16,4379176936763203,12,49.83,5215216,60,2,10
4328,202208011341524379176936763203006,2022-08-01 13:41:52,4379176936763203,6,62.36,5319712,61,2,10
4329,202208011437004379176936763203023,2022-08-01 14:37:00,4379176936763203,23,31.18,5323020,61,2,2
4330,202208031227524379176936763203065,2022-08-03 12:27:52,4379176936763203,65,21.91,5488072,63,2,1
4331,202208031623484379176936763203013,2022-08-03 16:23:48,4379176936763203,13,28.06,5502228,63,2,9
4332,202208031318014379176936763203017,2022-08-03 13:18:01,4379176936763203,17,22.35,5491081,63,2,10
4333,202208040836534379176936763203096,2022-08-04 08:36:53,4379176936763203,96,38.7,5560613,64,2,6
4334,202208061346194379176936763203070,2022-08-06 13:46:19,4379176936763203,70,21.96,5751979,66,1,7
4335,202208062127504379176936763203004,2022-08-06 21:27:50,4379176936763203,4,53.47,5779670,66,2,7
4336,202208060640504379176936763203013,2022-08-06 06:40:50,4379176936763203,13,13.68,5726450,66,2,1
4337,202208071318194379176936763203077,2022-08-07 13:18:19,4379176936763203,77,32.19,5836699,67,2,7
4338,202208081120334379176936763203081,2022-08-08 11:20:33,4379176936763203,81,64.3,5916033,68,2,5
4339,202208082323014379176936763203014,2022-08-08 23:23:01,4379176936763203,14,22.83,5959381,68,2,1
4340,202208081226154379176936763203096,2022-08-08 12:26:15,4379176936763203,96,26.52,5919975,68,2,12
4341,202208091219444379176936763203035,2022-08-09 12:19:44,4379176936763203,35,22.14,6005984,69,2,12
4342,202208090257084379176936763203075,2022-08-09 02:57:08,4379176936763203,75,42.12,5972228,69,4,10
4343,202208101324354379176936763203075,2022-08-10 13:24:35,4379176936763203,75,52.17,6096275,70,2,2
4344,202208110928264379176936763203008,2022-08-11 09:28:26,4379176936763203,8,32.55,6168506,71,2,1
4345,202208111357264379176936763203051,2022-08-11 13:57:26,4379176936763203,51,30.81,6184646,71,2,12
4346,202208111759284379176936763203013,2022-08-11 17:59:28,4379176936763203,13,50.96,6199168,71,2,10
4347,202208121802264379176936763203098,2022-08-12 18:02:26,4379176936763203,98,64.9,6285746,72,2,8
4348,202208121039044379176936763203033,2022-08-12 10:39:04,4379176936763203,33,35.54,6259144,72,2,5
4349,202208120658294379176936763203013,2022-08-12 06:58:29,4379176936763203,13,57.64,6245909,72,1,9
4350,202208130932454379176936763203003,2022-08-13 09:32:45,4379176936763203,3,14.06,6341565,73,4,11
4351,202208131456484379176936763203022,2022-08-13 14:56:48,4379176936763203,22,18.08,6361008,73,2,7
4352,202208131955084379176936763203080,2022-08-13 19:55:08,4379176936763203,80,20.75,6378908,73,2,9
4353,202208142153304379176936763203051,2022-08-14 21:53:30,4379176936763203,51,52.01,6472410,74,2,9
4354,202208150946564379176936763203008,2022-08-15 09:46:56,4379176936763203,8,11.32,6515216,75,2,2
4355,202208160942404379176936763203046,2022-08-16 09:42:40,4379176936763203,46,34.71,6601360,76,2,7
4356,202208160601404379176936763203012,2022-08-16 06:01:40,4379176936763203,12,68.09,6588100,76,2,3
4357,202208161441504379176936763203021,2022-08-16 14:41:50,4379176936763203,21,25.91,6619310,76,2,12
4358,202208161147164379176936763203098,2022-08-16 11:47:16,4379176936763203,98,59.86,6608836,76,2,3
4359,202208182111014379176936763203067,2022-08-18 21:11:01,4379176936763203,67,35.87,6815461,78,2,6
4360,202208181401064379176936763203034,2022-08-18 14:01:06,4379176936763203,34,41.43,6789666,78,2,8
4361,202208192058434379176936763203022,2022-08-19 20:58:43,4379176936763203,22,29.43,6901123,79,2,7
4362,202208201111364379176936763203004,2022-08-20 11:11:36,4379176936763203,4,15.59,6952296,80,1,13
4363,202208211259214379176936763203008,2022-08-21 12:59:21,4379176936763203,8,27.42,7045161,81,2,5
4364,202208220607324379176936763203023,2022-08-22 06:07:32,4379176936763203,23,35.05,7106852,82,2,1
4365,202208221418514379176936763203051,2022-08-22 14:18:51,4379176936763203,51,22.38,7136331,82,2,8
4366,202208231548534379176936763203013,2022-08-23 15:48:53,4379176936763203,13,52.52,7228133,83,2,11
4367,202208242008094379176936763203024,2022-08-24 20:08:09,4379176936763203,24,48.86,7330089,84,2,3
4368,202208240728514379176936763203083,2022-08-24 07:28:51,4379176936763203,83,46.94,7284531,84,2,7
4369,202208251304214379176936763203033,2022-08-25 13:04:21,4379176936763203,33,56.03,7391061,85,2,6
4370,202208251117504379176936763203077,2022-08-25 11:17:50,4379176936763203,77,32.65,7384670,85,2,12
4371,202208250937284379176936763203008,2022-08-25 09:37:28,4379176936763203,8,43.11,7378648,85,2,3
4372,202208261249484379176936763203022,2022-08-26 12:49:48,4379176936763203,22,33.77,7476588,86,2,6
4373,202208270729564379176936763203003,2022-08-27 07:29:56,4379176936763203,3,14.6,7543796,87,2,13
4374,202208281245154379176936763203034,2022-08-28 12:45:15,4379176936763203,34,34.02,7649115,88,2,11
4375,202208281812404379176936763203012,2022-08-28 18:12:40,4379176936763203,12,48.23,7668760,88,2,4
4376,202208280855254379176936763203096,2022-08-28 08:55:25,4379176936763203,96,34.49,7635325,88,2,2
4377,202208280929034379176936763203075,2022-08-28 09:29:03,4379176936763203,75,31.5,7637343,88,2,3
4378,202208280704454379176936763203024,2022-08-28 07:04:45,4379176936763203,24,54.51,7628685,88,2,1
4379,202208291022284379176936763203063,2022-08-29 10:22:28,4379176936763203,63,49.35,7726948,89,2,6
4380,202208291206204379176936763203051,2022-08-29 12:06:20,4379176936763203,51,31.67,7733180,89,2,4
4381,202208291832124379176936763203013,2022-08-29 18:32:12,4379176936763203,13,22.84,7756332,89,2,6
4382,202208300914134379176936763203081,2022-08-30 09:14:13,4379176936763203,81,30.18,7809253,90,2,2
4383,202208300709064379176936763203022,2022-08-30 07:09:06,4379176936763203,22,44.44,7801746,90,2,1
4384,202208301154124379176936763203004,2022-08-30 11:54:12,4379176936763203,4,32.76,7818852,90,2,8
4385,202208311824044379176936763203030,2022-08-31 18:24:04,4379176936763203,30,50.06,7928644,91,1,12
4386,202209021709334379176936763203054,2022-09-02 17:09:33,4379176936763203,54,44.14,8096973,93,2,13
4387,202209032232214379176936763203004,2022-09-03 22:32:21,4379176936763203,4,60.42,8202741,94,2,11
4388,202209030903164379176936763203024,2022-09-03 09:03:16,4379176936763203,24,60.12,8154196,94,2,13
4389,202209031444184379176936763203024,2022-09-03 14:44:18,4379176936763203,24,30.06,8174658,94,2,2
4390,202209040414274379176936763203077,2022-09-04 04:14:27,4379176936763203,77,25.34,8223267,95,2,4
4391,202209040939264379176936763203054,2022-09-04 09:39:26,4379176936763203,54,22.48,8242766,95,2,7
4392,202209040127334379176936763203006,2022-09-04 01:27:33,4379176936763203,6,8.12,8213253,95,2,12
4393,202209041156044379176936763203065,2022-09-04 11:56:04,4379176936763203,65,67.09,8250964,95,2,2
4394,202209050952154379176936763203070,2022-09-05 09:52:15,4379176936763203,70,39.74,8329935,96,2,2
4395,202209062314424379176936763203033,2022-09-06 23:14:42,4379176936763203,33,35.05,8464482,97,1,2
